date_date,campaign_name,ads_cost
2021-08-29,FR - SHP MKP - AB - Top products,77
2021-08-29,FR - SHP MKP - Reconditionné,2
2021-08-29,FR - TXT - B - Marques,216
2021-08-29,FR - TXT - B - Marques - Couches - Acquisition,28
2021-08-29,FR - TXT - BN - Marque Greenweez,169
2021-08-29,FR - TXT - G - Générique Bio,48
2021-08-29,FR - TXT - GC - Génériques - Alimentation Bébé Bio,12
2021-08-29,FR - TXT - GC - Génériques - Beauté & Hygiène,21
2021-08-29,FR - TXT - GC - Génériques - Couches - Acquisition,46
2021-08-29,FR - TXT - GC - Génériques - Cuisine,55
2021-08-29,FR - TXT - GC - Génériques - Enfant,49
2021-08-29,FR - TXT - GC - Génériques - Entretien,33
2021-08-29,FR - TXT - GC - Génériques - Epicerie,22
2021-08-29,FR - TXT MKP - B - Marques,66
2021-08-29,FR - TXT MKP - DSA - Page Feed,119
2021-08-29,FR - TXT MKP - G - Boost,3
2021-08-29,FR - TXT MKP - Produits reconditionnés,29
2021-08-29,IA - COM - [ENG - ACQ] - Boost,57
2021-08-29,IA - COM - [PUR - ACQ],187
2021-08-29,IA - COM - [PUR - ACQ] - DABA,138
2021-08-29,IA - COM - [PUR - ACQ] - Paris ex Express,21
2021-08-29,IA - COM - [PUR - RT] - Clients Existants,76
2021-08-29,IA - COM - [PUR - RT] - DPA ex clients,146
2021-08-29,IA - COM - [PUR - RT] - Site & CRM,31
2021-08-29,IA - MKP - [PUR - ACQ] - DABA MKP,139
2021-08-29,IA - MKP - [PUR - RT] - DPA MKP,93
2021-08-29,criteo_lower_funnel,0
2021-08-29,criteo_mid_funnel,20
2021-08-29,criteo_mid_funnel_bis,17
2021-08-29,criteo_seg_occasionnels,24
2021-08-30,CH - SHP - All Products,38
2021-08-30,FR - DSA - Page Feed - Product,341
2021-08-30,FR - SHP - AB - Beaute & Hygiene - Smart,114
2021-08-30,FR - SHP - AB - Enfant,54
2021-08-30,FR - SHP - AB - Entretien,106
2021-08-30,FR - SHP - AB - Epicerie Salée,101
2021-08-30,FR - SHP - AB - Epicerie Sucrée,51
2021-08-30,FR - SHP - AB - Extérieur,62
2021-08-30,FR - SHP - AB - Maison - Smart,105
2021-08-30,FR - SHP - AB - Santé & Bien-être - Smart,25
2021-08-30,FR - SHP - AB - Top Marge - Smart,23
2021-08-30,FR - SHP - All Products,66
2021-08-30,FR - SHP - All Products - Smart,338
2021-08-30,FR - SHP - Couche - Smart,103
2021-08-30,FR - SHP MKP -  All Products,518
2021-08-30,FR - SHP MKP - AB - New Products,145
2021-08-30,FR - SHP MKP - AB - Top products,162
2021-08-30,FR - SHP MKP - Reconditionné,3
2021-08-30,FR - TXT - B - Marques,260
2021-08-30,FR - TXT - B - Marques - Couches - Acquisition,28
2021-08-30,FR - TXT - BN - Marque Greenweez,189
2021-08-30,FR - TXT - G - Générique Bio,85
2021-08-30,FR - TXT - GC - Génériques - Alimentation Bébé Bio,14
2021-08-30,FR - TXT - GC - Génériques - Beauté & Hygiène,17
2021-08-30,FR - TXT - GC - Génériques - Couches - Acquisition,53
2021-08-30,FR - TXT - GC - Génériques - Cuisine,40
2021-08-30,FR - TXT - GC - Génériques - Enfant,36
2021-08-30,FR - TXT - GC - Génériques - Entretien,27
2021-08-30,FR - TXT - GC - Génériques - Epicerie,32
2021-08-30,FR - TXT MKP - B - Marques,37
2021-08-30,FR - TXT MKP - DSA - Page Feed,120
2021-08-30,FR - TXT MKP - G - Boost,4
2021-08-30,FR - TXT MKP - Produits reconditionnés,30
2021-08-30,IA - COM - [ENG - ACQ] - Boost,56
2021-08-30,IA - COM - [PUR - ACQ],182
2021-08-30,IA - COM - [PUR - ACQ] - DABA,136
2021-08-30,IA - COM - [PUR - ACQ] - Paris ex Express,21
2021-08-30,IA - COM - [PUR - RT] - Clients Existants,59
2021-08-30,IA - COM - [PUR - RT] - DPA ex clients,126
2021-08-30,IA - COM - [PUR - RT] - Site & CRM,27
2021-08-30,IA - MKP - [PUR - ACQ] - DABA MKP,131
2021-08-30,IA - MKP - [PUR - RT] - DPA MKP,80
2021-08-30,criteo_lower_funnel,23
2021-08-30,criteo_mid_funnel,22
2021-08-30,criteo_mid_funnel_bis,22
2021-08-30,criteo_seg_occasionnels,27
2021-08-31,CH - SHP - All Products,49
2021-08-31,FR - DSA - Page Feed - Product,281
2021-08-31,FR - SHP - AB - Beaute & Hygiene - Smart,96
2021-08-31,FR - SHP - AB - Enfant,42
2021-08-31,FR - SHP - AB - Entretien,98
2021-08-31,FR - SHP - AB - Epicerie Salée,104
2021-08-31,FR - SHP - AB - Epicerie Sucrée,51
2021-08-31,FR - SHP - AB - Extérieur,67
2021-08-31,FR - SHP - AB - Maison - Smart,110
2021-08-31,FR - SHP - AB - Santé & Bien-être - Smart,23
2021-08-31,FR - SHP - AB - Top Marge - Smart,28
2021-08-31,FR - SHP - All Products,52
2021-08-31,FR - SHP - All Products - Smart,267
2021-08-31,FR - SHP - Couche - Smart,118
2021-08-31,FR - SHP MKP -  All Products,444
2021-08-31,FR - SHP MKP - AB - New Products,178
2021-08-31,FR - SHP MKP - AB - Top products,66
2021-08-31,FR - SHP MKP - Reconditionné,2
2021-08-31,FR - TXT - B - Marques,250
2021-08-31,FR - TXT - B - Marques - Couches - Acquisition,21
2021-08-31,FR - TXT - BN - Marque Greenweez,154
2021-08-31,FR - TXT - G - Générique Bio,75
2021-08-31,FR - TXT - GC - Génériques - Alimentation Bébé Bio,11
2021-08-31,FR - TXT - GC - Génériques - Beauté & Hygiène,21
2021-08-31,FR - TXT - GC - Génériques - Couches - Acquisition,36
2021-08-31,FR - TXT - GC - Génériques - Cuisine,29
2021-08-31,FR - TXT - GC - Génériques - Enfant,39
2021-08-31,FR - TXT - GC - Génériques - Entretien,29
2021-08-31,FR - TXT - GC - Génériques - Epicerie,32
2021-08-31,FR - TXT MKP - B - Marques,36
2021-08-31,FR - TXT MKP - DSA - Page Feed,117
2021-08-31,FR - TXT MKP - G - Boost,4
2021-08-31,FR - TXT MKP - Produits reconditionnés,29
2021-08-31,IA - COM - [ENG - ACQ] - Boost,15
2021-08-31,IA - COM - [PUR - ACQ],119
2021-08-31,IA - COM - [PUR - ACQ] - DABA,137
2021-08-31,IA - COM - [PUR - ACQ] - Paris ex Express,13
2021-08-31,IA - COM - [PUR - RT] - Clients Existants,24
2021-08-31,IA - COM - [PUR - RT] - DPA ex clients,114
2021-08-31,IA - COM - [PUR - RT] - Site & CRM,5
2021-08-31,IA - MKP - [PUR - ACQ] - DABA MKP,91
2021-08-31,IA - MKP - [PUR - RT] - DPA MKP,64
2021-08-31,criteo_lower_funnel,12
2021-08-31,criteo_mid_funnel,19
2021-08-31,criteo_mid_funnel_bis,16
2021-08-31,criteo_seg_occasionnels,28
2021-09-01,CH - SHP - All Products,44
2021-09-01,FR - DSA - Page Feed - Product,255
2021-09-01,FR - SHP - AB - Beaute & Hygiene - Smart,103
2021-09-01,FR - SHP - AB - Enfant,51
2021-09-01,FR - SHP - AB - Entretien,83
2021-09-01,FR - SHP - AB - Epicerie Salée,102
2021-09-01,FR - SHP - AB - Epicerie Sucrée,74
2021-09-01,FR - SHP - AB - Extérieur,86
2021-09-01,FR - SHP - AB - Maison - Smart,134
2021-09-01,FR - SHP - AB - Santé & Bien-être - Smart,36
2021-09-01,FR - SHP - AB - Top Marge - Smart,24
2021-09-01,FR - SHP - All Products,56
2021-09-01,FR - SHP - All Products - Smart,220
2021-09-01,FR - SHP - Couche - Smart,111
2021-09-01,FR - SHP MKP -  All Products,366
2021-09-01,FR - SHP MKP - AB - New Products,131
2021-09-01,FR - SHP MKP - AB - Top products,140
2021-09-01,FR - SHP MKP - Reconditionné,2
2021-09-01,FR - TXT - B - Marques,263
2021-09-01,FR - TXT - B - Marques - Couches - Acquisition,21
2021-09-01,FR - TXT - BN - Marque Greenweez,180
2021-09-01,FR - TXT - G - Générique Bio,67
2021-09-01,FR - TXT - GC - Génériques - Alimentation Bébé Bio,7
2021-09-01,FR - TXT - GC - Génériques - Beauté & Hygiène,14
2021-09-01,FR - TXT - GC - Génériques - Couches - Acquisition,36
2021-09-01,FR - TXT - GC - Génériques - Cuisine,22
2021-09-01,FR - TXT - GC - Génériques - Enfant,52
2021-09-01,FR - TXT - GC - Génériques - Entretien,26
2021-09-01,FR - TXT - GC - Génériques - Epicerie,20
2021-09-01,FR - TXT MKP - B - Marques,37
2021-09-01,FR - TXT MKP - DSA - Page Feed,122
2021-09-01,FR - TXT MKP - G - Boost,2
2021-09-01,FR - TXT MKP - Produits reconditionnés,30
2021-09-01,IA - COM - [ENG - ACQ] - Boost,62
2021-09-01,IA - COM - [PUR - ACQ],129
2021-09-01,IA - COM - [PUR - ACQ] - DABA,131
2021-09-01,IA - COM - [PUR - ACQ] - Paris ex Express,37
2021-09-01,IA - COM - [PUR - RT] - Clients Existants,30
2021-09-01,IA - COM - [PUR - RT] - DPA ex clients,120
2021-09-01,IA - COM - [PUR - RT] - Site & CRM,35
2021-09-01,IA - MKP - [PUR - ACQ] - DABA MKP,146
2021-09-01,IA - MKP - [PUR - RT] - DPA MKP,99
2021-09-01,criteo_lower_funnel,8
2021-09-01,criteo_mid_funnel,16
2021-09-01,criteo_mid_funnel_bis,17
2021-09-01,criteo_seg_occasionnels,26
2021-09-02,CH - SHP - All Products,49
2021-09-02,FR - DSA - Page Feed - Product,164
2021-09-02,FR - SHP - AB - Beaute & Hygiene - Smart,81
2021-09-02,FR - SHP - AB - Enfant,36
2021-09-02,FR - SHP - AB - Entretien,97
2021-09-02,FR - SHP - AB - Epicerie Salée,89
2021-09-02,FR - SHP - AB - Epicerie Sucrée,84
2021-09-02,FR - SHP - AB - Extérieur,76
2021-09-02,FR - SHP - AB - Maison - Smart,75
2021-09-02,FR - SHP - AB - Santé & Bien-être - Smart,33
2021-09-02,FR - SHP - AB - Top Marge - Smart,17
2021-09-02,FR - SHP - All Products,95
2021-09-02,FR - SHP - All Products - Smart,209
2021-09-02,FR - SHP - Couche - Smart,132
2021-09-02,FR - SHP MKP -  All Products,264
2021-09-02,FR - SHP MKP - AB - New Products,150
2021-09-02,FR - SHP MKP - AB - Top products,119
2021-09-02,FR - SHP MKP - Reconditionné,2
2021-09-02,FR - TXT - B - Marques,262
2021-09-02,FR - TXT - B - Marques - Couches - Acquisition,25
2021-09-02,FR - TXT - BN - Marque Greenweez,165
2021-09-02,FR - TXT - G - Générique Bio,88
2021-09-02,FR - TXT - GC - Génériques - Alimentation Bébé Bio,5
2021-09-02,FR - TXT - GC - Génériques - Beauté & Hygiène,15
2021-09-02,FR - TXT - GC - Génériques - Couches - Acquisition,31
2021-09-02,FR - TXT - GC - Génériques - Cuisine,12
2021-09-02,FR - TXT - GC - Génériques - Enfant,32
2021-09-02,FR - TXT - GC - Génériques - Entretien,23
2021-09-02,FR - TXT - GC - Génériques - Epicerie,30
2021-09-02,FR - TXT MKP - B - Marques,50
2021-09-02,FR - TXT MKP - DSA - Page Feed,166
2021-09-02,FR - TXT MKP - G - Boost,1
2021-09-02,FR - TXT MKP - Produits reconditionnés,31
2021-09-02,IA - COM - [ENG - ACQ] - Boost,62
2021-09-02,IA - COM - [PUR - ACQ],126
2021-09-02,IA - COM - [PUR - ACQ] - DABA,139
2021-09-02,IA - COM - [PUR - ACQ] - Paris ex Express,36
2021-09-02,IA - COM - [PUR - RT] - Clients Existants,28
2021-09-02,IA - COM - [PUR - RT] - DPA ex clients,117
2021-09-02,IA - COM - [PUR - RT] - Site & CRM,35
2021-09-02,IA - MKP - [PUR - ACQ] - DABA MKP,131
2021-09-02,IA - MKP - [PUR - RT] - DPA MKP,86
2021-09-02,criteo_lower_funnel,10
2021-09-02,criteo_mid_funnel,24
2021-09-02,criteo_mid_funnel_bis,30
2021-09-02,criteo_seg_occasionnels,36
2021-09-03,CH - SHP - All Products,48
2021-09-03,FR - DSA - Page Feed - Product,132
2021-09-03,FR - SHP - AB - Beaute & Hygiene - Smart,107
2021-09-03,FR - SHP - AB - Enfant,32
2021-09-03,FR - SHP - AB - Entretien,110
2021-09-03,FR - SHP - AB - Epicerie Salée,67
2021-09-03,FR - SHP - AB - Epicerie Sucrée,83
2021-09-03,FR - SHP - AB - Extérieur,53
2021-09-03,FR - SHP - AB - Maison - Smart,86
2021-09-03,FR - SHP - AB - Santé & Bien-être - Smart,28
2021-09-03,FR - SHP - AB - Top Marge - Smart,17
2021-09-03,FR - SHP - All Products,82
2021-09-03,FR - SHP - All Products - Smart,327
2021-09-03,FR - SHP - Couche - Smart,122
2021-09-03,FR - SHP MKP -  All Products,203
2021-09-03,FR - SHP MKP - AB - New Products,139
2021-09-03,FR - SHP MKP - AB - Top products,139
2021-09-03,FR - SHP MKP - Reconditionné,2
2021-09-03,FR - TXT - B - Marques,210
2021-09-03,FR - TXT - B - Marques - Couches - Acquisition,34
2021-09-03,FR - TXT - BN - Marque Greenweez,172
2021-09-03,FR - TXT - G - Générique Bio,87
2021-09-03,FR - TXT - GC - Génériques - Alimentation Bébé Bio,4
2021-09-03,FR - TXT - GC - Génériques - Beauté & Hygiène,18
2021-09-03,FR - TXT - GC - Génériques - Couches - Acquisition,29
2021-09-03,FR - TXT - GC - Génériques - Cuisine,7
2021-09-03,FR - TXT - GC - Génériques - Enfant,49
2021-09-03,FR - TXT - GC - Génériques - Entretien,15
2021-09-03,FR - TXT - GC - Génériques - Epicerie,47
2021-09-03,FR - TXT MKP - B - Marques,44
2021-09-03,FR - TXT MKP - DSA - Page Feed,184
2021-09-03,FR - TXT MKP - G - Boost,2
2021-09-03,FR - TXT MKP - Produits reconditionnés,31
2021-09-03,IA - COM - [ENG - ACQ] - Boost,62
2021-09-03,IA - COM - [PUR - ACQ],127
2021-09-03,IA - COM - [PUR - ACQ] - DABA,135
2021-09-03,IA - COM - [PUR - ACQ] - Paris ex Express,36
2021-09-03,IA - COM - [PUR - RT] - Clients Existants,28
2021-09-03,IA - COM - [PUR - RT] - DPA ex clients,119
2021-09-03,IA - COM - [PUR - RT] - Site & CRM,35
2021-09-03,IA - MKP - [PUR - ACQ] - DABA MKP,125
2021-09-03,IA - MKP - [PUR - RT] - DPA MKP,85
2021-09-03,criteo_lower_funnel,12
2021-09-03,criteo_mid_funnel,22
2021-09-03,criteo_mid_funnel_bis,33
2021-09-03,criteo_seg_occasionnels,41
2021-09-04,CH - SHP - All Products,60
2021-09-04,FR - DSA - Page Feed - Product,146
2021-09-04,FR - SHP - AB - Beaute & Hygiene - Smart,130
2021-09-04,FR - SHP - AB - Enfant,26
2021-09-04,FR - SHP - AB - Entretien,135
2021-09-04,FR - SHP - AB - Epicerie Salée,69
2021-09-04,FR - SHP - AB - Epicerie Sucrée,78
2021-09-04,FR - SHP - AB - Extérieur,88
2021-09-04,FR - SHP - AB - Maison - Smart,93
2021-09-04,FR - SHP - AB - Santé & Bien-être - Smart,26
2021-09-04,FR - SHP - AB - Top Marge - Smart,24
2021-09-04,FR - SHP - All Products,89
2021-09-04,FR - SHP - All Products - Smart,450
2021-09-04,FR - SHP - Couche - Smart,133
2021-09-04,FR - SHP MKP -  All Products,217
2021-09-04,FR - SHP MKP - AB - New Products,176
2021-09-04,FR - SHP MKP - AB - Top products,119
2021-09-04,FR - SHP MKP - Reconditionné,2
2021-09-04,FR - TXT - B - Marques,240
2021-09-04,FR - TXT - B - Marques - Couches - Acquisition,36
2021-09-04,FR - TXT - BN - Marque Greenweez,202
2021-09-04,FR - TXT - G - Générique Bio,106
2021-09-04,FR - TXT - GC - Génériques - Alimentation Bébé Bio,6
2021-09-04,FR - TXT - GC - Génériques - Beauté & Hygiène,21
2021-09-04,FR - TXT - GC - Génériques - Couches - Acquisition,38
2021-09-04,FR - TXT - GC - Génériques - Cuisine,12
2021-09-04,FR - TXT - GC - Génériques - Enfant,53
2021-09-04,FR - TXT - GC - Génériques - Entretien,21
2021-09-04,FR - TXT - GC - Génériques - Epicerie,79
2021-09-04,FR - TXT MKP - B - Marques,56
2021-09-04,FR - TXT MKP - DSA - Page Feed,185
2021-09-04,FR - TXT MKP - G - Boost,2
2021-09-04,FR - TXT MKP - Produits reconditionnés,90
2021-09-04,IA - COM - [ENG - ACQ] - Boost,62
2021-09-04,IA - COM - [PUR - ACQ],135
2021-09-04,IA - COM - [PUR - ACQ] - DABA,139
2021-09-04,IA - COM - [PUR - ACQ] - Paris ex Express,37
2021-09-04,IA - COM - [PUR - RT] - Clients Existants,30
2021-09-04,IA - COM - [PUR - RT] - DPA ex clients,117
2021-09-04,IA - COM - [PUR - RT] - Site & CRM,35
2021-09-04,IA - MKP - [PUR - ACQ] - DABA MKP,134
2021-09-04,IA - MKP - [PUR - RT] - DPA MKP,88
2021-09-04,criteo_lower_funnel,17
2021-09-04,criteo_mid_funnel,14
2021-09-04,criteo_mid_funnel_bis,37
2021-09-04,criteo_seg_occasionnels,30
2021-09-05,CH - SHP - All Products,63
2021-09-05,FR - DSA - Page Feed - Product,171
2021-09-05,FR - SHP - AB - Beaute & Hygiene - Smart,127
2021-09-05,FR - SHP - AB - Enfant,37
2021-09-05,FR - SHP - AB - Entretien,168
2021-09-05,FR - SHP - AB - Epicerie Salée,115
2021-09-05,FR - SHP - AB - Epicerie Sucrée,118
2021-09-05,FR - SHP - AB - Extérieur,123
2021-09-05,FR - SHP - AB - Maison - Smart,137
2021-09-05,FR - SHP - AB - Santé & Bien-être - Smart,38
2021-09-05,FR - SHP - AB - Top Marge - Smart,35
2021-09-05,FR - SHP - All Products,64
2021-09-05,FR - SHP - All Products - Smart,632
2021-09-05,FR - SHP - Couche - Smart,151
2021-09-05,FR - SHP MKP -  All Products,425
2021-09-05,FR - SHP MKP - AB - New Products,90
2021-09-05,FR - SHP MKP - AB - Top products,184
2021-09-05,FR - SHP MKP - Reconditionné,2
2021-09-05,FR - TXT - B - Marques,261
2021-09-05,FR - TXT - B - Marques - Couches - Acquisition,33
2021-09-05,FR - TXT - BN - Marque Greenweez,197
2021-09-05,FR - TXT - G - Générique Bio,107
2021-09-05,FR - TXT - GC - Génériques - Alimentation Bébé Bio,3
2021-09-05,FR - TXT - GC - Génériques - Beauté & Hygiène,23
2021-09-05,FR - TXT - GC - Génériques - Couches - Acquisition,28
2021-09-05,FR - TXT - GC - Génériques - Cuisine,14
2021-09-05,FR - TXT - GC - Génériques - Enfant,48
2021-09-05,FR - TXT - GC - Génériques - Entretien,21
2021-09-05,FR - TXT - GC - Génériques - Epicerie,97
2021-09-05,FR - TXT MKP - B - Marques,200
2021-09-05,FR - TXT MKP - DSA - Page Feed,206
2021-09-05,FR - TXT MKP - G - Boost,6
2021-09-05,FR - TXT MKP - Produits reconditionnés,92
2021-09-05,IA - COM - [ENG - ACQ] - Boost,54
2021-09-05,IA - COM - [PUR - ACQ],126
2021-09-05,IA - COM - [PUR - ACQ] - DABA,138
2021-09-05,IA - COM - [PUR - ACQ] - Paris ex Express,34
2021-09-05,IA - COM - [PUR - RT] - Clients Existants,30
2021-09-05,IA - COM - [PUR - RT] - DPA ex clients,122
2021-09-05,IA - COM - [PUR - RT] - Site & CRM,30
2021-09-05,IA - MKP - [PUR - ACQ] - DABA MKP,131
2021-09-05,IA - MKP - [PUR - RT] - DPA MKP,84
2021-09-05,criteo_lower_funnel,33
2021-09-05,criteo_mid_funnel,20
2021-09-05,criteo_mid_funnel_bis,51
2021-09-05,criteo_seg_occasionnels,28
2021-09-06,CH - SHP - All Products,49
2021-09-06,FR - DSA - Page Feed - Product,158
2021-09-06,FR - SHP - AB - Beaute & Hygiene - Smart,137
2021-09-06,FR - SHP - AB - Enfant,46
2021-09-06,FR - SHP - AB - Entretien,165
2021-09-06,FR - SHP - AB - Epicerie Salée,95
2021-09-06,FR - SHP - AB - Epicerie Sucrée,91
2021-09-06,FR - SHP - AB - Extérieur,95
2021-09-06,FR - SHP - AB - Maison - Smart,115
2021-09-06,FR - SHP - AB - Santé & Bien-être - Smart,56
2021-09-06,FR - SHP - AB - Top Marge - Smart,24
2021-09-06,FR - SHP - All Products,66
2021-09-06,FR - SHP - All Products - Smart,301
2021-09-06,FR - SHP - Couche - Smart,121
2021-09-06,FR - SHP MKP -  All Products,273
2021-09-06,FR - SHP MKP - AB - New Products,212
2021-09-06,FR - SHP MKP - AB - Top products,94
2021-09-06,FR - SHP MKP - Reconditionné,2
2021-09-06,FR - TXT - B - Marques,277
2021-09-06,FR - TXT - B - Marques - Couches - Acquisition,52
2021-09-06,FR - TXT - BN - Marque Greenweez,252
2021-09-06,FR - TXT - G - Générique Bio,105
2021-09-06,FR - TXT - GC - Génériques - Alimentation Bébé Bio,12
2021-09-06,FR - TXT - GC - Génériques - Beauté & Hygiène,19
2021-09-06,FR - TXT - GC - Génériques - Couches - Acquisition,25
2021-09-06,FR - TXT - GC - Génériques - Cuisine,9
2021-09-06,FR - TXT - GC - Génériques - Enfant,44
2021-09-06,FR - TXT - GC - Génériques - Entretien,20
2021-09-06,FR - TXT - GC - Génériques - Epicerie,80
2021-09-06,FR - TXT MKP - B - Marques,67
2021-09-06,FR - TXT MKP - DSA - Page Feed,205
2021-09-06,FR - TXT MKP - G - Boost,2
2021-09-06,FR - TXT MKP - Produits reconditionnés,19
2021-09-06,IA - COM - [ENG - ACQ] - Boost,60
2021-09-06,IA - COM - [PUR - ACQ],123
2021-09-06,IA - COM - [PUR - ACQ] - DABA,133
2021-09-06,IA - COM - [PUR - ACQ] - Paris ex Express,41
2021-09-06,IA - COM - [PUR - RT] - Clients Existants,30
2021-09-06,IA - COM - [PUR - RT] - DPA ex clients,116
2021-09-06,IA - COM - [PUR - RT] - Site & CRM,30
2021-09-06,IA - MKP - [PUR - ACQ] - DABA MKP,124
2021-09-06,IA - MKP - [PUR - RT] - DPA MKP,83
2021-09-06,criteo_lower_funnel,131
2021-09-06,criteo_mid_funnel,30
2021-09-06,criteo_mid_funnel_bis,51
2021-09-06,criteo_seg_occasionnels,36
2021-09-07,CH - SHP - All Products,39
2021-09-07,FR - DSA - Page Feed - Product,164
2021-09-07,FR - SHP - AB - Beaute & Hygiene - Smart,128
2021-09-07,FR - SHP - AB - Enfant,42
2021-09-07,FR - SHP - AB - Entretien,165
2021-09-07,FR - SHP - AB - Epicerie Salée,86
2021-09-07,FR - SHP - AB - Epicerie Sucrée,100
2021-09-07,FR - SHP - AB - Extérieur,87
2021-09-07,FR - SHP - AB - Maison - Smart,134
2021-09-07,FR - SHP - AB - Santé & Bien-être - Smart,37
2021-09-07,FR - SHP - AB - Top Marge - Smart,33
2021-09-07,FR - SHP - All Products,58
2021-09-07,FR - SHP - All Products - Smart,237
2021-09-07,FR - SHP - Couche - Smart,107
2021-09-07,FR - SHP MKP -  All Products,322
2021-09-07,FR - SHP MKP - AB - New Products,79
2021-09-07,FR - SHP MKP - AB - Top products,210
2021-09-07,FR - SHP MKP - Reconditionné,2
2021-09-07,FR - TXT - B - Marques,296
2021-09-07,FR - TXT - B - Marques - Couches - Acquisition,42
2021-09-07,FR - TXT - BN - Marque Greenweez,207
2021-09-07,FR - TXT - G - Générique Bio,122
2021-09-07,FR - TXT - GC - Génériques - Alimentation Bébé Bio,8
2021-09-07,FR - TXT - GC - Génériques - Beauté & Hygiène,17
2021-09-07,FR - TXT - GC - Génériques - Couches - Acquisition,32
2021-09-07,FR - TXT - GC - Génériques - Cuisine,7
2021-09-07,FR - TXT - GC - Génériques - Enfant,46
2021-09-07,FR - TXT - GC - Génériques - Entretien,20
